,index,Unnamed: 0,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime,maker,Phone/Problems,Great/Price/Happy,Speed/Camera/Video,Samsung/Movies/Music,Memory/Love,Photos,Camera/Video,date
2241,1338856,1338856,B007WTAJTO,"[0, 0]",5,"It's fast fast fast, and big big big.  It's exactly what you need to record all of your ill-advised shenanigans with your friends.","04 23, 2013",A216VDO5BCPX4X,"Jeff Vier ""boinger""",Put this in your GoPro,1366675200,sandisk,0.012995368783065503,0.6649231062291225,0.013030743014615868,0.12528391028522665,0.15775297998980314,0.013021996073234517,0.012991895624931945,04/23/2013
2242,1338857,1338857,B007WTAJTO,"[0, 0]",5,Awesome storage. So much space. You just have to format it to the correct format for a phone. and walla you have a ton of space.,"11 21, 2013",A26PUTUFVA8PKK,Jeff Wilhelm,Large Space Small Size,1384992000,sandisk,0.011916522409136805,0.09655735966441102,0.3831551841500452,0.10955953473074849,0.011906055842132642,0.11195704677309166,0.27494829643043417,11/21/2013
2243,1338858,1338858,B007WTAJTO,"[0, 0]",5,I have this in my LG Optimus F3 cell phone and I can't believe how fast the file transfer is.  I can take pictures on this card as quickly as I can click the shutter button.  I am very happy with the card and the price I paid for it.,"06 19, 2014",A1MY06YUAXILFZ,J. Eggenton,Super fast,1403136000,sandisk,0.05873324310537328,0.3003814599093223,0.006227331400462767,0.0062203054238809995,0.1691842552074872,0.08625000289498141,0.3730034020584921,06/19/2014
2244,1338859,1338859,B007WTAJTO,"[0, 0]",5,Very fast reading and writing for my samsung galaxy s4 from verizon. Highly recommended. Sandisk is numero uno for smartphones.,"06 20, 2013",A3SP6JK7T0A9OV,je,great,1371686400,sandisk,0.07807507312943995,0.009565248950474538,0.009598455408967409,0.1447095411087616,0.009538955323577625,0.2963607891221249,0.452151936956654,06/20/2013
2245,1338860,1338860,B007WTAJTO,"[0, 0]",5,"I have purchased two of these. They are cheap enough to buy so you get the fastest on the market. Then you don't have to worry about running out of space, so fast. SanDisk are very reliable as a whole.","03 10, 2014",A2ZO4ZZ4G8BABR,"Jelly ""jelly""",Go big or go home.,1394409600,sandisk,0.1400822061839134,0.1229876924832101,0.007165658844782637,0.2531588782559482,0.15777639438994748,0.007189407844753839,0.31163976199744436,03/10/2014
2246,1338861,1338861,B007WTAJTO,"[0, 0]",5,"We have 4 of the 32GB cards in our cell phones and love them.  They offer plenty of room for pix, music, and videos and are fast to save and load from..  Someday, when I get my desired tablet PC, I will be getting another one of these for it!","02 13, 2014",A3BSY4D0RWKIG7,J. Emerson,SanDisk Ultra MicroSDHC,1392249600,sandisk,0.07921620017543467,0.007168999211980223,0.5050772483060496,0.007144393151022502,0.14789181351571307,0.10181773696666754,0.1516836086731323,02/13/2014
2247,1338862,1338862,B007WTAJTO,"[0, 0]",5,"64GB... I'm set for I don't know how long. I bought one for my Note 8 and my S3. I've loaded tons of pics and music and still have more than enough space to last me for a long, long, long time.Thank you Samsung for having your new devices able to read 64GB microSD cards.","05 1, 2013",A24FQNZ2ZCP9UH,Jen,Who doesn't love this???,1367366400,sandisk,0.0777683645274103,0.005721920175938823,0.21003628205163938,0.0057222546270295225,0.005719899200214033,0.005736094411757552,0.6892951850060104,05/01/2013
2248,1338863,1338863,B007WTAJTO,"[0, 3]",1,I don't notice any significant performance increase over the less expensive class 4 sandisk sd card.  I don't recommend this card.,"11 13, 2012",A3JWSKJM8L3X9Z,Jennifer,Not really faster than class 4,1352764800,sandisk,0.009526197470049689,0.35274576243207234,0.14108803265475056,0.009547539342594174,0.19432448537492025,0.28318760604629983,0.009580376679313128,11/13/2012
2249,1338864,1338864,B007WTAJTO,"[0, 0]",5,"This microSD card is perfect, I'm using this on my Sony DSC-TX200V Cyber-Shot and it works the camera took few second to format card and it was ready to stored pictures and video excellent. The costumer service they help me by replacing my card that broke by sending me a new one and it came super fast the card, I will definitely recommend this card and happy that the costumer service they answer me quick and they werer fast. I will definitely buy from this guys. Thanks...","02 17, 2013",A10SN04N185NZD,Jenova,perfect microSD and costumer service.,1361059200,sandisk,0.048094122164767106,0.1819995125803574,0.2438521176896399,0.1353743240733855,0.0026098137765526567,0.002603306091120712,0.38546680362417673,02/17/2013
2250,1338865,1338865,B007WTAJTO,"[0, 0]",2,"I bought it for a Samsung s3 and had continuous problems of messages saying it wasn't connected, etc.  Replaced it wit the equivalent Trascend and never had a problem for the past several months.  It would work on a PC with ana adapater and then failed to format in any device so I had to RMA given the lifetime guarantee.  A hassle.","06 8, 2014",A2C5WV9EDDVQCP,"J. Enrique Ortiz ""okje""","Didn't work on Galaxy s3, and finally neither in any other device",1402185600,sandisk,0.06390223575175782,0.006495278033165623,0.0065504446531590025,0.06630426212738307,0.12355167261735063,0.23242812108272107,0.5007679857344627,06/08/2014
2251,1338866,1338866,B007WTAJTO,"[0, 0]",5,"This is exactly what I need.Plenty space for just about anything.Works on computers/laptops, PSPs w/adapter, cameras, camcorders, etc.","12 17, 2013",A15MM78R3WY34F,Jerald Mendiola,Perfect,1387238400,sandisk,0.015967945029845318,0.13965641439359575,0.016074711905791142,0.015960575426283555,0.5201565020626004,0.2762539737569795,0.01592987742490437,12/17/2013
2252,1338867,1338867,B007WTAJTO,"[0, 0]",5,"It's fast, its small, its pretty cheap.  I put one in a usb reader to use as a thumb drive.","11 21, 2013",AOHJKIFK9XQPC,"Jeremy Kowalski ""Just Jeremy""",Best Card For The Money,1384992000,sandisk,0.013003939900574975,0.17178582266473144,0.013007856514923272,0.012999097329719376,0.013005558178315233,0.7631974145955012,0.013000310816234465,11/21/2013
2253,1338868,1338868,B007WTAJTO,"[0, 0]",5,Use this all the time in the GoPro. It's a great buy! Super cool that it comes with a SD adapter too!,"06 7, 2014",AHA7D2A0EWVYR,Jer,Perfect for GoPro Hero 3+ Black,1402099200,sandisk,0.12123698967944228,0.01302309309963194,0.012994885683922623,0.13735302396206397,0.6893579799946603,0.01299458519090625,0.013039442389372652,06/07/2014
2254,1338869,1338869,B007WTAJTO,"[0, 0]",5,Hard to rate a memory hard in very many words. This memory card does what it suppose to do and I haven't had any problems.,"05 31, 2014",A2WIV8SU87H7BI,JERILEE MONAGHAN,Works great,1401494400,sandisk,0.2068276116748709,0.011002894096021055,0.011021623558327405,0.01105433130228966,0.5748140698026794,0.011001355709608203,0.17427811385620345,05/31/2014
2255,1338870,1338870,B007WTAJTO,"[0, 0]",5,"I had an HTC EVO DESIGN 4G and I added this card to it. It was like 4x faster to transfer files to it from a computer and games like N.O.V.A. 2 which put a massive amount of files on your microSD loads so much faster. I put ALL my apps on my SD and noticed no difference in performance of the games or apps.I had one problem though, and it was that my phone would repeatedly say that the card was unmounted or it couldn't find the card. Popping of the battery cover and pulling out the card and reinserting would fix this, or just a reboot. I thought this was the fault of the card, but since I have upgraded to an HTC EVO 4G LTE, I have had no Issues with the card.So, If you have issues with your phone not reading the card, IT MIGHT BE YOUR PHONE.","02 9, 2014",A1YLM766ODEGFT,Jermaine B.,NO COMPLAINTS!!!,1391904000,sandisk,0.046675430334502714,0.1305530490579359,0.10235857502894656,0.003180470424737675,0.09365317871611142,0.2707020849840542,0.3528772114537117,02/09/2014
2256,1338871,1338871,B007WTAJTO,"[0, 0]",5,"this is the minimum speed class you want for video recording. there are faster ones, but this does the job and the value is good. make sure to check and see if the camera you are putting this in can take a card of this capacity. seems odd but some don't use a card of more than 32GB, so check first. also check web sites for firmware updates. many cameras did not take these at first but do now. what more can you say about a commodity like memory, get it and store stuff like crazy. to be fair at 1080p this will hold an insane amount of video and images, more than you are likely to shoot on a 2 week trip, but you can always use the extra space as storage and maybe this format will work in your new 4k camera; you will need 65GB then for sure...","01 16, 2014",A2KW2LCO5QUWOI,"Jerrod Kowalski ""Jerrod Kowalski""",work great with high def action and video cams,1389830400,sandisk,0.07331057635768835,0.3532641395770999,0.0022380359318532,0.16790112749590055,0.05938869276818599,0.207577949933798,0.13631947793547403,01/16/2014
2257,1338872,1338872,B007WTAJTO,"[0, 0]",5,It is all you can expected for a 32GB SD card. I never tested the read/write speed but it never had a problem for music and videos.,"08 22, 2013",A379EZKX7CZPKH,Jerry Dexter,Good SD card,1377129600,sandisk,0.010210609221936957,0.5735383868378054,0.21266056344085998,0.010228475984412008,0.010213566569431445,0.17291333278731943,0.010235065158234769,08/22/2013
2258,1338873,1338873,B007WTAJTO,"[0, 0]",5,This memory card has been working flawlessly. Prices have been dropping nicely. Amazing the storage capacity in something so small.,"07 14, 2013",A3AHUTCNUOAKU8,Jerry Heald,Good performance and value,1373760000,sandisk,0.3151962253608683,0.011010820005582829,0.3388893782102283,0.01103207145565385,0.13560610436021536,0.01100858719358251,0.17725681341386887,07/14/2013
2259,1338874,1338874,B007WTAJTO,"[0, 0]",5,Easy install in to the S4 and expansion of memory was completed with out issue.  Product works as it is advertised.,"05 27, 2013",AAW2MBLF0DZIT,Jerry,Works,1369612800,sandisk,0.11540024379291455,0.014294143896760494,0.253960720421803,0.47345542522689593,0.014316396858176508,0.11424593370182548,0.01432713610162387,05/27/2013
2260,1338875,1338875,B007WTAJTO,"[0, 0]",4,Good priced memory comes in plain white wrapper and an adaptor for SD card size. It didn't forget what I put on it so I guess it works.,"01 5, 2014",A2HZQ065F1IG3F,Jerry,It's memory,1388880000,sandisk,0.0831245583040159,0.13690585991508994,0.010214548962392865,0.11583403413841585,0.43851519125772404,0.010211452824640168,0.20519435459772106,01/05/2014
2261,1338876,1338876,B007WTAJTO,"[0, 0]",5,Got this for my sweetie. Her tablet has 32 on board. She likes books and this will hold a lot. That and the quality and price are great.,"06 2, 2014",A3T2F40NCAB6TO,jerry,for my sweeties tablet,1401667200,sandisk,0.19470150058800625,0.17314567401927075,0.14819639220176817,0.0119576548522475,0.3377542146235513,0.12233782674877151,0.011906736966384363,06/02/2014
2262,1338877,1338877,B007WTAJTO,"[0, 0]",4,The memory is fine but the adapter that it came with was useless.  I did not contact the seller about it since I had another to use.,"01 27, 2013",A128TMIL90NMS5,Jerry,I like it.,1359244800,sandisk,0.12420934734622102,0.014313876204678368,0.01434155463896122,0.17113903277001147,0.014324203129658222,0.014375540811788072,0.6472964450986816,01/27/2013
2263,1338878,1338878,B007WTAJTO,"[0, 0]",5,SanDisk Ultra 64 GB class 10 used as extra storage space for Surface RT. Everything worked as expected. Well worth the money.,"11 10, 2013",ABP8EJH4TZKXS,Jerry L. Harper,Extra storage space for Surface RT.,1384041600,sandisk,0.5775371448008372,0.04074422817599908,0.14768634003538278,0.13173846577674028,0.006819028970669847,0.006810451178996499,0.0886643410613745,11/10/2013
2264,1338879,1338879,B007WTAJTO,"[0, 0]",4,This item works great with the Garmin Dash Cam 10 and Garmin hand held topographic GPS. Good value/deal for the money.,"05 8, 2014",A3OEZP1IXEON4,Jerry N. Owens,Good deal,1399507200,sandisk,0.00953033728838723,0.0095288175437469,0.009637622400653056,0.13301198299960904,0.6701099354465858,0.009524036584768972,0.15865726773624902,05/08/2014
2265,1338880,1338880,B007WTAJTO,"[0, 0]",4,"I would recommend this memory card to anyone that has a  cell phone, or a tablet pc.  This memory card is fast and efficient.","02 10, 2014",A2O5LFRY1R43VU,jerry-one,This is a great memory card.,1391990400,sandisk,0.007521608643019695,0.07130168528942356,0.7145878299349159,0.007542826750659371,0.0075504585769743515,0.00754267480529313,0.18395291599971403,02/10/2014
2266,1338881,1338881,B007WTAJTO,"[0, 0]",5,"I placed this memory card in my Bluetooth speaker, I then loaded it up with different genders of music and it plays beatifully.","06 16, 2014",ANTGWQ77LNKB3,"Jerry Sanchez ""piratesanchez""",Bluetooth memory,1402876800,sandisk,0.015880204442347678,0.01589285720040262,0.4739764761446067,0.015954696471284342,0.015918165369808352,0.01592646598619208,0.4464511343853582,06/16/2014
2267,1338882,1338882,B007WTAJTO,"[8, 10]",5,"My Samsung Galaxy S4 now has 119GB of fast microSDXC flash card storage available. At Amazon's rather amazing price, it works out to 94 cents a Gigabyte. Way back when, in the early days of hard drive storage, I paid as much as $500 per Megabyte!This little hummer is fast. The package and ads claim read speeds up to 30 MB/s. My own CrystalMark tests indicate 33.77 MB/s Read and 28.80 MB/s Write.With storage capacity like this and continuing software development, the smartphone and small tablet just might be the future of computing.My initial impression is simple one of awe: 119GB of usable storage in a chip not even the size of my thumbnail.If you have a device that will support microSDXC cards, buy one of these. You can never have too much storage, but you will definitely be hard-pressed to fill this card up with your personally useful data.Great device - great buy.Jerry","03 17, 2014",A680RUE1FDO8B,Jerry Saperstein,Incredible simply incredible.,1395014400,sandisk,0.1310546813614957,0.10209174144730948,0.23131312485522684,0.0222677463433528,0.08671675975380208,0.22268645251896715,0.20386949371984583,03/17/2014
2268,1338883,1338883,B007WTAJTO,"[0, 0]",5,SanDisk 16gb sd card. Does it's job the way it's supposed to. I use it in my tablet and have zero complaints.,"03 20, 2014",A2J9ZFTZCV3714,Jerry Solomon,Yep,1395273600,sandisk,0.2441762834851572,0.010232715162807231,0.010239514912531323,0.010221785877783237,0.552079542314626,0.16281289952932343,0.01023725871777164,03/20/2014
2269,1338884,1338884,B007WTAJTO,"[0, 0]",3,Quickly went bad. I used it for maybe 2 weeks. Better keep your receipt. Too bad i didn't.Bad deal. period.,"07 26, 2013",A1NA03MA07ZQJR,jerzy p.,so-so...,1374796800,sandisk,0.015876232033918407,0.01588300035632392,0.015938085928792804,0.01594066738657636,0.015880791294783213,0.2944810845883856,0.6260001384112197,07/26/2013
2270,1338885,1338885,B007WTAJTO,"[0, 0]",5,"It is so painful when you just buy that new gadget and a new and better one comes along, bummer. But this great  little card helps you keep the envy at bay becuase while they might have the fastest, you can wow them with content: A huge library of Movies, songs and apps right at your fingertips becuase you have this baby in  your phone, buy one as insurance from phone and tablet envy.EnjoyPS format it in your device, this will ensure compatability, in most cases.Update: 4 months later: Still doing its job. Lots of space for apps, music and movies and still happy with my device. No problems or troubles to report. Good product.Enjoy.Jb","01 15, 2013",A1JEE8I76DYW2Q,"Jess Baidwan ""Mr. Tidbit""",Keep your smart phone or tablet happy,1358208000,sandisk,0.0031117644291296853,0.06962832649859048,0.19007148027863646,0.03185762140578049,0.30344388266864386,0.1325732192644799,0.26931370545473904,01/15/2013
2271,1338886,1338886,B007WTAJTO,"[0, 0]",5,Great price for a fast large micro sd card!  recieved it super fast too!  Works perfectly with my Droid 4!  Verizon wanted $50 for a class 4 card like this.,"12 20, 2012",A188HF3QTRXJKC,Jesse Creps,Great price on a fast memory card,1355961600,sandisk,0.13261889764773435,0.15739329485707498,0.14027721679836938,0.0059557289986740085,0.31489097453117143,0.12303785105885703,0.12582603610811877,12/20/2012
2272,1338887,1338887,B007WTAJTO,"[0, 0]",5,"For the price, this helps speed up my phone significantly by freeing up memory used by the camera and apps.","12 7, 2013",A34MAFY25VGCHA,Jesse,Good quality product.  Great price.,1386374400,sandisk,0.014298934494812971,0.16160227042051192,0.2670548467567669,0.014413253641111614,0.5139976342226333,0.01431292273754255,0.014320137726620568,12/07/2013
2273,1338888,1338888,B007WTAJTO,"[0, 0]",4,"Good case, it is nice that it comes with an SD adapter, fast transfer of pictures, over all good memory card.","08 15, 2013",ALOJM74E239IX,Jesse,Basic microSD card,1376524800,sandisk,0.007950013820977866,0.0915687558238827,0.2592636800280674,0.00796001340741468,0.519168182358676,0.00795550970546727,0.10613384485551404,08/15/2013
2274,1338889,1338889,B007WTAJTO,"[0, 0]",5,"I tend to hold my reviews until I test things thoroughly. Is 2 years is thorough enough? Works, no issues. stated capacity, good speeds.","04 30, 2014",A2DRUZAE2DULY0,Jesse Ryski,2 years and still working.,1398816000,sandisk,0.12438052630344142,0.5073461333914101,0.011054211542319428,0.011043358607333072,0.011045278062063763,0.011014235809608443,0.3241162562838238,04/30/2014
2275,1338890,1338890,B007WTAJTO,"[0, 0]",5,"Turns my smartphone into an iPod effectively! You can store music, pictures, videos and more on it. It can be accessed directly with an adapter or indirectly via micro USB to USB (2.0, 3.0). Would highly recommend!","04 22, 2014",A1J64R2CR03P6Z,Jessica Edwards,So Much More Space!,1398124800,sandisk,0.13150309096011914,0.008933029277492423,0.3861178792858209,0.008939798558732871,0.34448247494604206,0.008951948752648792,0.11107177821914374,04/22/2014
2276,1338891,1338891,B007WTAJTO,"[0, 0]",2,"Unfortunately this sd card is not fully compatible with the samsung galaxy s2. I installed it and the phone would &#34;check&#34; it only to tell me &#34;SD card ready for removal&#34;. This was a continuous cycle and even after formatting to FAT32, NTFS, and FAT the card would not work and would revert back to exFAT format.I do recommend this product for those who can get it to work but my 3-stars rating is only due to a lack of compatibility listing on the product site.","04 9, 2013",A2RH56LFPNV5P5,Jesus Contreras,Not compatible with my Samsung Galaxy S2 (Android 4.1.2),1365465600,sandisk,0.07566390349844024,0.07608267086349586,0.004633761176099265,0.004622164371765564,0.20147332993990913,0.41001444071530535,0.22750972943498465,04/09/2013
2277,1338892,1338892,B007WTAJTO,"[0, 0]",5,"i've been buying SanDisk for awhile, but I have yet to experience how durable and fast they are until now!when accessing video or photos on my phone, they do not hesitate to load. (all due to the memory card for being highly efficient)and for the price I got them for were amazing!I highly recommend!","09 9, 2013",ALIHKIOJALHA4,jesus,great value!,1378684800,sandisk,0.15872572389797848,0.005119928759745728,0.1827518294004061,0.005144451802819333,0.397688634369369,0.13701878867531989,0.1135506430943614,09/09/2013
2278,1338893,1338893,B007WTAJTO,"[0, 0]",5,worked for me and at great Amazon price. In my Hero 2 GoPro's doing video's at least once or twice a week for over months.,"06 28, 2013",A10O1SW6BBO00O,"Jettywolf ""Jettywolf""",worked for me and at great Amazon price,1372377600,sandisk,0.011910177077513767,0.011911880110844346,0.10433027726261135,0.011945501458939106,0.34212844684098176,0.011954176715923779,0.5058195405331858,06/28/2013
2279,1338894,1338894,B007WTAJTO,"[0, 0]",5,"No problem; it fits and it seems fast.  The colors are a good addition because when it pops out on the floor or something, you can find it.","11 23, 2013",A2Q2J7Q53PD6LB,"J. Euell ""JE""",No problem; it fits and it seems fast,1385164800,sandisk,0.023876013409242544,0.02395231147457694,0.4276391680740515,0.279140651966608,0.024041128272060553,0.023967821432599328,0.1973829053708611,11/23/2013
2280,1338895,1338895,B007WTAJTO,"[0, 0]",3,"I chose this item because of the speed of the memory and also because of the SanDisk brand and I wasn't disappointed.  The memory works fine in my Motorola Razor-M cell phone allowing me to store movies, pictures, and music that I can play on my phone.  The adapter, on the other hand, feels flimsy and fragile.  I had trouble inserting it into two different readers and even then it felt like like it was going to break.  I have several other adapters and this adapter feels like the material is much thinner than the others.  Having said that, I didn't purchase the memory for the adapter I purchased it for the speed rating and compatibility.  All things being equal I would consider purchasing the memory again.","01 6, 2014",A36B2FVZMQ8JKT,Jewell D. Britt,It feels fragile,1388966400,sandisk,0.11306039183562015,0.08887391870140957,0.2499713280309616,0.002431368467282561,0.0024297448525343627,0.04090087902120365,0.5023323690909881,01/06/2014
2281,1338896,1338896,B007WTAJTO,"[0, 0]",5,Bought one for each cellphone. Will never have to worry about download space for pictures or apps or anything else.,"03 6, 2014",A2ZTFNFI8YZGQA,jewel tones,SanDisk 32 GB,1394064000,sandisk,0.014298209629662653,0.014292931986049548,0.2102839769068908,0.40728677305571914,0.2201047574374196,0.01428991015139465,0.11944344083286355,03/06/2014
2282,1338897,1338897,B007WTAJTO,"[0, 0]",5,Does what it is supposed to when it is supposed to. Reads at 30 writes at 8-10. Perfect peripheral for my GS3.,"12 4, 2012",A18WY0M0ADFMJL,jeye617,Perfect,1354579200,sandisk,0.23811257995840324,0.46029960030908984,0.015873022790685972,0.015873022636537504,0.015884596019903885,0.23808415943521977,0.015873018850159754,12/04/2012
2283,1338898,1338898,B007WTAJTO,"[0, 0]",5,I put 20 GB of videos on this micro SD card and  it is a perfect fit and functions flawlessly.,"04 5, 2014",A326BMSKB0P4BK,J. Ferrer,Samsung Tab 3 10.1,1396656000,sandisk,0.014316942425503108,0.22754538525932516,0.014362208233910368,0.22919313221710003,0.13498553513078443,0.014364624204707382,0.3652321725286695,04/05/2014
2284,1338899,1338899,B007WTAJTO,"[0, 0]",5,"Pros and consPros1. It's fast2. It works in my Galaxy Note 3 (also works in my gf's Galaxy Note 2 and my brother's Galaxy S4)3. I got it on sale. Sales rock.4. It's half red, which makes it harder to lose than all-black ones.5. Comes with a MicroSD-to-SD converter so you can use it in stuff like cameras and SD card slots on your computer. Wildly useful for non-phone transfers and uses.Cons1. None yet. We'll have to see how long it lasts.","11 17, 2013",A2RI4QE6EO29CA,J. F. Hindy,Can't complain. Literally.,1384646400,sandisk,0.11027015759501235,0.11102251891009839,0.3706250348812613,0.12663023426403472,0.18449249715210947,0.004619020754042509,0.09234053644344134,11/17/2013
2285,1338900,1338900,B007WTAJTO,"[0, 0]",5,This is the second one I have purchased from Amazon and I have had great service from the first one I bought 6 months ago.  It is fast and fits perfectly in MS Surface computers.,"06 19, 2014",A2UPLSN65AAEC1,"J. Foster ""labor guy""",SanDisk  - 64gb MicroSDXC,1403136000,sandisk,0.09276689131018606,0.008945472269066898,0.008952364464392657,0.18017135542821425,0.23731399752058396,0.09649347725202552,0.37535644175553073,06/19/2014
2286,1338901,1338901,B007WTAJTO,"[0, 1]",1,"I have exclusively used Sandisk Extreme cards in my pro photography gear for years and they have NEVER let me down. This one is a dud, though. I plugged it in, let my phone format it, and then start copying to it. Everything copied just fine, but after I got done, that's when it started acting up.If I had my phone plugged into the computer and was using it as a storage device, I got tons of CRC errors and/or messages saying that I needed to format the card before using it. The phone would come up from time to time saying that I had inserted a blank card. If I reboot the phone, it works fine for a little bit, and the errors would start again. I thought maybe it was the way the phone formatted, so I tried to format it on the computer, but that didn't help anything.Very frustrating! Thankfully I've had it for 2 days before the trouble started, so it's going back to Amazon for a refund and I'll have to find a more reliable card for my phone.","02 8, 2013",AMY6O4Z9HINO0,J. Foust,Junk! Doesn't work in Droid Bionic with ICS!,1360281600,sandisk,0.12575103095582493,0.05279985208433448,0.04062831349585863,0.07683915411745065,0.00172471479680281,0.0017276971323259274,0.7005292374174026,02/08/2013
2287,1338902,1338902,B007WTAJTO,"[0, 1]",1,The card worked great at first. I've never had a problem with Sandisk in the past but I bought this card for my Galaxy S3 back in October and it was dead by December. I'm sorely disappointed by this purchase. Maybe it's just a faulty card but my experience was terrible so this gets one star.,"01 12, 2013",ANGDA1CJIDD33,J. Gauntlett,Died after 2 months,1357948800,sandisk,0.09838966566150595,0.005961947860008684,0.1378753744430673,0.005955340809504008,0.005985467355600231,0.05177584599517006,0.6940563578751437,01/12/2013
2288,1338903,1338903,B007WTAJTO,"[0, 1]",1,"never looked to verify the capacity of this card, it is clearly labeled 64gb but when installed it clearly is not. When installed into any computer it shows 27.4gb available with 1.68 used. So beware if you order one to make sure you are getting what you pay for.","01 29, 2014",A3V5JFM0T8ONKG,"J. Gerving ""JAG""",Shame on me,1390953600,sandisk,0.23817048986197184,0.07971874273456168,0.006235258967369072,0.006217468825566838,0.006216325932101843,0.26884706695943555,0.3945946467189931,01/29/2014
2289,1338904,1338904,B007WTAJTO,"[0, 0]",5,My wife's 4 GB microSD card failed on her phone.  So in order to prevent any issues I got one for her phone and one for my phone.  We were able to transfer our photos and music over on to these cards with plenty of room to spare.,"08 29, 2013",A3LOC24GCZBZ0N,J. Gilbert,"Great SD card, and very roomy",1377734400,sandisk,0.12195981939073747,0.005300848197290211,0.25557897691625936,0.005294285546608636,0.13828779041273756,0.07719934929859643,0.39637893023777027,08/29/2013
2290,1338905,1338905,B007WTAJTO,"[0, 0]",5,"We bought this card to use in a Samsung Tab 2 7&#34;, since it came with only 8gb of storage  only about 4gb left after all the junk and bloatware it comes with.  We found out we couldn't delete the extra, unneeded apps without messing up the system.  With the 32gb card, we hope to not need anymore storage for the foreseeable future.  The card was immediately recognized by the system and is intergrated seemlessly.  Being able to use additional memory storage was one reason we got the Samsung instead of the Apple products.","08 12, 2013",AAAUKQ62M9NX5,JGirl54,Extra memory - great price!!,1376265600,sandisk,0.19733413121269824,0.0030438207324437225,0.298676936655298,0.16007279355429418,0.0374673912005163,0.003043476305976339,0.3003614503387733,08/12/2013
2291,1338906,1338906,B007WTAJTO,"[0, 0]",5,Perfect counterpart for the Microsoft Surface RT tablet. Supports Bitlocker encryption so you can keep it password encrypted in case you lose it. I have no issues playing HD videos from it using the Windows 8 default video player.,"01 9, 2013",A160IG76CTJCZC,JGtz,Awesome for Surface RT,1357689600,sandisk,0.3425106526829116,0.1625440925261696,0.17992572620336664,0.008464606613207635,0.008412986110287747,0.008438382960414312,0.2897035529036423,01/09/2013
2292,1338907,1338907,B007WTAJTO,"[0, 0]",5,I purchased this card to double my disk space for my MS Surface RT. The price was right and I am happy with my purchase. I would recommend this card to anyone needing a 32GB MicroSD card.,"10 16, 2013",AR0PYF5EPQHCF,J. H. Carpenter,This MicroSDHC card is great!,1381881600,sandisk,0.2591153145032862,0.06814562961871636,0.08593660781172456,0.10011747099172766,0.47303066281771694,0.006813899897413803,0.006840414359414487,10/16/2013
2293,1338908,1338908,B007WTAJTO,"[0, 0]",5,"tested the SD card speed through the play store app, gets the speeds advertised and allows me to download more tv shows for my trips! perfect","11 21, 2013",A278PMWYEJPAWT,-J,"FAST, Reasonably priced! Cant beat it!",1384992000,sandisk,0.00897304726259155,0.35880597790651375,0.008943160661119352,0.264715673743522,0.008932806527848766,0.3406892437098489,0.0089400901885557,11/21/2013
2294,1338909,1338909,B007WTAJTO,"[0, 0]",5,This puts me at about 80 GB on my phone.  I will be purchasing more of these as needed for other devices.,"04 8, 2014",A2EG6PT45NLSJ1,J.,Works with my Samsung,1396915200,sandisk,0.02862782394198164,0.02859195884880615,0.02863262595469047,0.028571433051006626,0.02866687359707169,0.028700831889768304,0.8282084527166751,04/08/2014
2295,1338910,1338910,B007WTAJTO,"[2, 2]",5,"I reformatted to FAT32, transferred all the files from my old phone, put this in my Galaxy S3, and have hardly thought about it since. It's huge and just works reliably.","09 22, 2012",A311UKPJDYZOVL,JH,"Great card, great price",1348272000,sandisk,0.013004387840755258,0.013035680155481203,0.10394163879831056,0.013019762538325276,0.013064541026662518,0.1608865215320243,0.6830474681084409,09/22/2012
2296,1338911,1338911,B007WTAJTO,"[0, 0]",5,superb quality!seems to never gets full..got it sooner than expected..did my research before making my move and i was sold with sandisk,"12 5, 2012",AB2THZ7UR9HZH,Jhonathan C,lots n'd lots of space,1354665600,sandisk,0.27167920009112817,0.023855410339971603,0.023809535927926218,0.02380953597179135,0.023878164257033308,0.19048166801038488,0.4424864854017645,12/05/2012
2297,1338912,1338912,B007WTAJTO,"[0, 0]",5,"It is very fast and very, very practical! I really like, almost able to use, and in my phone can play full HD, only great!","06 21, 2013",A11LP7AGTOT89U,jia j.,"Fast, Good for Price",1371772800,sandisk,0.011943197997695956,0.5321600885308502,0.011966936331479994,0.011927621711490878,0.011961850963846828,0.011965268940676413,0.40807503552395974,06/21/2013
2298,1338913,1338913,B007WTAJTO,"[0, 0]",4,"It's a nice product, worked perfectly with Windows 7. However, it doesn't quite work when placed inside my AT&T Samsung Galaxy S3. Files copied into it are NOT shown in the S3's file browser. Googled a bit for this problem, and I concluded it's my phone's problem.","12 14, 2012",A1PAY50TXCISQX,Jianrui Zhang,"Good product, but didn't work with AT&T Samsung Galaxy S3",1355443200,sandisk,0.006499897295915542,0.006501003274738479,0.15399880675121197,0.006497405571001549,0.11576065289328848,0.006513001865463663,0.7042292323483804,12/14/2012
2299,1338914,1338914,B007WTAJTO,"[0, 0]",5,"This card works great, it has lots of space and great transfer speeds.  It shipped quickly and the package was in great shape.","01 28, 2014",A1B8G5U5PSPA2P,Jig,No probs,1390867200,sandisk,0.10944121508946453,0.007549216781549229,0.19447200386710525,0.007527298795706605,0.5522288072638005,0.007537219083085577,0.12124423911928814,01/28/2014
